vidid,adview,views,likes,dislikes,comment,published,duration,category
VID_17152,3,233705.0,1255.0,46.0,287.0,2016-06-29,PT9M27S,E
VID_19506,74,789405.0,2487.0,307.0,156.0,2014-03-03,PT2H13M31S,G
VID_2708,1,285891.0,4739.0,44.0,159.0,2015-01-26,PT4M48S,C
VID_15017,1,89387.0,300.0,10.0,33.0,2014-05-30,PT5M14S,D
VID_2674,1,1650193.0,3789.0,324.0,209.0,2015-09-29,PT2M42S,C
VID_5253,2,37599.0,36.0,9.0,0.0,2013-04-13,PT55S,D
VID_23413,1,799100.0,4294.0,378.0,351.0,2014-09-28,PT7M8S,H
VID_10148,1,402911.0,1212.0,142.0,191.0,2014-05-17,PT13M59S,D
VID_12524,1,47198.0,238.0,16.0,82.0,2014-11-09,PT45M7S,D
VID_22637,15,62659.0,336.0,25.0,32.0,2013-09-23,PT23S,G
VID_10222,64825,65737.0,4.0,1.0,0.0,2016-10-19,PT31S,D
VID_20527,2,215766.0,1321.0,30.0,39.0,2016-07-06,PT6M17S,G
VID_19416,2,304152.0,712.0,92.0,25.0,2010-08-28,PT5M29S,G
VID_7552,1,82041.0,104.0,26.0,7.0,2016-06-01,PT1M18S,D
VID_14031,1,40142.0,49.0,17.0,3.0,2015-02-07,PT2M4S,D
VID_21337,6,224060.0,1080.0,77.0,515.0,2013-05-28,PT10M51S,G
VID_22054,8,94136.0,303.0,8.0,41.0,2010-10-24,PT2M9S,G
VID_12942,98,551.0,1.0,0.0,0.0,2017-04-19,PT1M17S,D
VID_3838,23,3517104.0,1142.0,567.0,68.0,2012-02-01,PT4M28S,D
VID_367,1,57064.0,83.0,13.0,4.0,2015-07-29,PT5M1S,A
VID_21198,1,63681.0,181.0,23.0,20.0,2012-09-17,PT3M48S,G
VID_19419,3,30811.0,138.0,9.0,14.0,2014-04-18,PT8M5S,G
VID_3854,12,1060721.0,979.0,278.0,67.0,2015-06-21,PT2H20M34S,D
VID_23571,1,422057.0,2448.0,1466.0,2150.0,2014-08-15,PT17M1S,H
VID_8980,1,876615.0,5915.0,132.0,1289.0,2014-03-17,PT3M57S,D
VID_20958,5,5461.0,14.0,0.0,0.0,2014-02-14,PT1M55S,G
VID_3169,1,255473.0,199.0,69.0,46.0,2013-04-17,PT35M28S,D
VID_10249,2,633.0,1.0,0.0,0.0,2016-11-09,PT31S,D
VID_7018,1,198260.0,277.0,75.0,19.0,2016-02-05,PT2H5M25S,D
VID_19716,1,27225.0,73.0,1.0,4.0,2016-01-28,PT4M1S,G
VID_10462,1,33036.0,847.0,19.0,227.0,2016-09-03,PT4M49S,D
VID_13401,1,2682.0,56.0,5.0,6.0,2017-03-01,PT1M40S,D
VID_3954,2,53684.0,90.0,10.0,3.0,2012-10-07,PT40M27S,D
VID_19087,4,74987.0,159.0,6.0,21.0,2012-05-19,PT2M50S,G
VID_21973,3,292562.0,390.0,33.0,51.0,2015-05-20,PT52M31S,G
VID_15106,2,75963.0,466.0,10.0,66.0,2016-07-19,PT10M7S,E
VID_16878,1,20827.0,34.0,3.0,4.0,2011-06-29,PT10M40S,E
VID_8120,1,28869.0,55.0,7.0,6.0,2010-12-28,PT1H2M37S,D
VID_5153,1,511598.0,928.0,106.0,53.0,2016-04-13,PT1M5S,D
VID_4467,481,12006281.0,2840.0,2502.0,285.0,2013-12-28,PT3M38S,D
VID_18712,8,1872.0,5.0,1.0,0.0,2016-08-02,PT2M27S,F
VID_6033,36,365176.0,540.0,48.0,55.0,2014-04-09,PT10M10S,D
VID_19977,1,34303.0,58.0,2.0,0.0,2015-08-17,PT5M21S,G
VID_17192,2,230736.0,1632.0,79.0,1504.0,2016-07-22,PT5M35S,E
VID_16325,2,1163428.0,2118.0,289.0,72.0,2014-04-09,PT8M18S,E
VID_1483,22,2168984.0,17193.0,292.0,3007.0,2016-09-17,PT6M31S,B
VID_20640,1,2292485.0,4532.0,389.0,189.0,2012-06-17,PT6M34S,G
VID_22528,2,604422.0,912.0,29.0,202.0,2010-12-30,PT4M15S,G
VID_2402,1,197334.0,1506.0,45.0,108.0,2015-12-01,PT33M57S,C
VID_20670,1,137237.0,419.0,17.0,13.0,2012-05-09,PT4M57S,G
VID_8956,2,552628.0,4286.0,166.0,996.0,2015-05-15,PT6M21S,D
VID_17059,1,89767.0,877.0,23.0,82.0,2013-03-24,PT5M10S,E
VID_709,2,225070.0,2082.0,122.0,1218.0,2016-09-13,PT6M43S,B
VID_15640,1,128282.0,130.0,10.0,35.0,2013-07-26,PT44M19S,E
VID_2888,1,5562.0,38.0,2.0,2.0,2015-02-04,PT4M28S,C
VID_6365,8,356382.0,970.0,70.0,48.0,2014-01-27,PT1H6M49S,D
VID_14476,8,2269880.0,8164.0,330.0,860.0,2015-07-30,PT3M39S,D
VID_4078,9,853970.0,1329.0,237.0,65.0,2011-05-03,PT22M51S,D
VID_21717,673,1553.0,16.0,1.0,1.0,2016-09-17,PT12M28S,G
VID_20086,1,570824.0,1001.0,30.0,80.0,2014-10-05,PT6M42S,G
VID_7688,29607,39173.0,938.0,3.0,14.0,2016-12-23,PT2M56S,D
VID_12388,7,429342.0,235.0,96.0,13.0,2016-07-22,PT4M11S,D
VID_21580,1,942484.0,2571.0,255.0,261.0,2014-03-10,PT40M29S,G
VID_6792,14,1533580.0,24764.0,847.0,14309.0,2016-09-10,PT7M3S,D
VID_7818,4,303332.0,637.0,45.0,29.0,2011-09-26,PT8M10S,D
VID_16016,2,918768.0,1942.0,171.0,108.0,2015-10-22,PT3M48S,E
VID_12988,8,60878.0,89.0,18.0,5.0,2014-04-11,PT11S,D
VID_13979,1,54901.0,57.0,36.0,1.0,2017-02-13,PT2H6M41S,D
VID_277,3,33580.0,274.0,6.0,44.0,2016-09-09,PT8M39S,A
VID_1297,31,990276.0,29246.0,282.0,4028.0,2016-02-26,PT4M48S,B
VID_6653,1,368033.0,138.0,61.0,16.0,2016-06-28,PT1M31S,D
VID_20693,8,23232.0,276.0,8.0,84.0,2013-04-07,PT7M2S,G
VID_11806,9,5207368.0,4461.0,1498.0,320.0,2016-02-04,PT1H24M53S,D
VID_14498,2,2546400.0,10047.0,416.0,180.0,2013-04-06,PT58S,D
VID_22785,1,24586.0,77.0,2.0,9.0,2011-01-20,PT4M26S,G
VID_4627,8,4869688.0,10200.0,2318.0,353.0,2016-10-14,PT2M49S,D
VID_2266,3,231175.0,676.0,73.0,107.0,2013-04-29,PT13M54S,C
VID_7745,5,107984.0,213.0,8.0,46.0,2010-08-28,PT5M3S,D
VID_999,2,114097.0,1043.0,59.0,692.0,2016-09-27,PT8M20S,B
VID_18489,4,1632604.0,13194.0,763.0,2072.0,2016-01-09,PT6M34S,F
VID_21977,1,219753.0,1551.0,18.0,124.0,2015-08-28,PT4M12S,G
VID_8501,2,36995.0,131.0,4.0,25.0,2016-05-27,PT1M1S,D
VID_22517,14351,20306.0,226.0,16.0,29.0,2017-03-23,PT4M52S,G
VID_12877,27,2600138.0,1158.0,598.0,212.0,2015-11-21,PT13M38S,D
VID_17239,1,21712.0,87.0,3.0,9.0,2013-08-14,PT2M5S,E
VID_12678,1,1183255.0,3026.0,418.0,141.0,2017-03-21,PT2H16M7S,D
VID_3631,6,47615.0,57.0,7.0,5.0,2012-02-16,PT14M45S,D
VID_22670,1,4985.0,153.0,11.0,20.0,2017-02-11,PT3M36S,G
VID_5919,1,14150.0,16.0,7.0,3.0,2012-02-15,PT1M50S,D
VID_22779,7,14834.0,360.0,8.0,15.0,2016-05-27,PT4M29S,G
VID_13084,12,6794324.0,12598.0,2495.0,1039.0,2013-12-20,PT3M23S,D
VID_18719,1,434.0,2.0,0.0,0.0,2016-07-18,PT4M2S,F
VID_10918,1,140383.0,760.0,33.0,198.0,2016-06-17,PT49M55S,D
VID_7317,1,61342.0,480.0,113.0,83.0,2015-08-07,PT3M2S,D
VID_9934,1,443390.0,2200.0,214.0,131.0,2015-10-19,PT1M53S,D
VID_19307,1,74064.0,363.0,23.0,28.0,2013-12-04,PT8M35S,G
VID_14580,1,8214.0,165.0,6.0,7.0,2015-01-30,PT1M46S,D
VID_8943,3,1552329.0,8982.0,499.0,1736.0,2015-04-04,PT9M55S,D
VID_17452,2,8988.0,29.0,0.0,0.0,2011-12-04,PT54S,E
VID_19831,1,3705.0,14.0,0.0,1.0,2010-10-02,PT1M46S,G
VID_23653,1,16619.0,10.0,1.0,6.0,2014-01-31,PT11M33S,H
VID_21985,2,850824.0,2925.0,38.0,179.0,2015-08-28,PT4M11S,G
VID_7207,1,12369.0,15.0,4.0,0.0,2016-07-22,PT1M40S,D
VID_14816,1,201938.0,905.0,28.0,26.0,2016-02-23,PT3M37S,D
VID_2032,1,315119.0,271.0,24.0,179.0,2008-10-27,PT9M47S,B
VID_986,2,205539.0,1046.0,162.0,881.0,2016-07-08,PT5M45S,B
VID_9946,1,414659.0,1034.0,181.0,174.0,2016-05-23,PT4M,D
VID_20822,2,54336940.0,128004.0,8629.0,6650.0,2016-12-10,PT4M49S,G
VID_14538,1,8056014.0,16871.0,4250.0,765.0,2016-11-16,PT5M42S,D
VID_12406,7,2655180.0,1452.0,560.0,97.0,2015-09-09,PT4M49S,D
VID_12370,4,149479.0,75.0,27.0,2.0,2013-08-01,PT3M50S,D
VID_2994,3,384099.0,496.0,86.0,33.0,2015-10-01,PT3M8S,C
VID_21806,1,290923.0,4667.0,89.0,331.0,2014-01-16,PT4M33S,G
VID_705,2,70695.0,748.0,56.0,493.0,2016-09-25,PT6M46S,B
VID_18089,1,314866.0,860.0,114.0,283.0,2015-06-27,PT7M10S,F
VID_9773,6,3394.0,36.0,6.0,4.0,2014-11-05,PT1M40S,D
VID_18026,3,374767.0,3094.0,572.0,1325.0,2016-09-08,PT6M27S,F
VID_6387,22,1196676.0,2339.0,183.0,96.0,2014-03-27,PT2M12S,D
VID_18293,2,145860.0,1210.0,7.0,55.0,2015-11-20,PT3M11S,F
VID_10874,13049,17914.0,44.0,1.0,2.0,2016-12-23,PT4M28S,D
VID_16668,6,1379234.0,1304.0,637.0,77.0,2016-04-09,PT8M7S,E
VID_21004,11,1718662.0,3336.0,126.0,188.0,2016-08-13,PT4M36S,G
VID_8227,1,33239.0,616.0,14.0,85.0,2016-10-12,PT2M41S,D
VID_16975,2,320123.0,6655.0,161.0,4941.0,2016-06-12,PT10M9S,E
VID_3122,12,451972.0,366.0,176.0,86.0,2013-04-19,PT34M17S,D
VID_22981,1,53521.0,202.0,17.0,68.0,2014-05-30,PT19M6S,G
VID_14979,7,8472.0,46.0,4.0,13.0,2011-07-30,PT4M19S,D
VID_3508,1,1425910.0,5489.0,337.0,236.0,2011-12-23,PT11M47S,D
VID_13867,1,707449.0,9508.0,362.0,3203.0,2017-03-07,PT6M,D
VID_19300,1,18659.0,54.0,7.0,8.0,2016-08-25,PT48M7S,G
VID_3535,1,50987.0,165.0,23.0,1.0,2017-04-17,PT10M17S,D
VID_13582,2,2306279.0,36812.0,752.0,1810.0,2017-04-15,PT7M3S,D
VID_22350,2,62405.0,735.0,10.0,38.0,2014-12-18,PT3M46S,G
VID_22787,21767,46938.0,169.0,11.0,11.0,2014-06-09,PT3M48S,G
VID_22810,1,6038.0,140.0,4.0,17.0,2014-03-28,PT2M39S,G
VID_11085,2,5043972.0,43176.0,2096.0,2988.0,2015-03-06,PT8M51S,D
VID_14926,8,200101.0,2564.0,48.0,1559.0,2012-10-01,PT30M50S,D
VID_9831,13021,15003.0,20.0,8.0,0.0,2015-09-25,PT3M,D
VID_13233,3,100184.0,2197.0,29.0,61.0,2015-08-02,PT6M7S,D
VID_17219,5,459863.0,6262.0,143.0,4073.0,2016-08-20,PT9M23S,E
VID_8041,1,327180.0,183.0,130.0,26.0,2016-09-08,PT1M26S,D
VID_23441,1,98820.0,489.0,46.0,50.0,2014-08-15,PT1H9M1S,H
VID_18205,2,58790.0,674.0,28.0,236.0,2015-08-16,PT4M15S,F
VID_988,1,314859.0,1622.0,497.0,1651.0,2016-08-02,PT10M47S,B
VID_1027,1,18577.0,189.0,22.0,28.0,2014-04-12,PT37S,B
VID_2964,15,110094.0,428.0,12.0,47.0,2011-06-20,PT4M58S,C
VID_20164,6,30043.0,100.0,6.0,13.0,2013-12-29,PT8M38S,G
VID_8086,6,4178589.0,705.0,475.0,102.0,2013-06-06,PT1M41S,D
VID_12622,1,8193.0,14.0,1.0,1.0,2016-06-30,PT2H38M56S,D
VID_3265,3,353845.0,330.0,137.0,98.0,2013-11-08,PT42M58S,D
VID_10733,427809,434417.0,3.0,0.0,0.0,2016-08-26,PT36S,D
VID_10624,4,34148.0,287.0,6.0,71.0,2014-04-08,PT10M39S,D
VID_18485,4,1063282.0,5937.0,326.0,1817.0,2016-06-04,PT6M17S,F
VID_20343,1,90065.0,249.0,13.0,53.0,2014-05-19,PT5M19S,G
VID_15501,1,26923.0,36.0,8.0,4.0,2015-03-11,PT2H16M30S,E
VID_19599,1,8816.0,27.0,1.0,1.0,2014-10-17,PT4M18S,G
VID_18931,1,24073.0,741.0,171.0,210.0,2011-07-14,PT3M30S,F
VID_305,2,91266.0,4128.0,62.0,309.0,2016-08-10,PT23M6S,A
VID_20302,2,468807.0,200.0,77.0,89.0,2014-11-21,PT29M46S,G
VID_8463,1,60224.0,80.0,2.0,4.0,2016-06-01,PT56S,D
VID_15109,1,130232.0,433.0,8.0,55.0,2014-12-15,PT10M36S,E
VID_20304,6,274940.0,509.0,35.0,178.0,2016-05-16,PT6M2S,G
VID_15052,1,15680.0,353.0,15.0,12.0,2014-05-24,PT3M45S,D
VID_7046,1,340093.0,421.0,112.0,52.0,2015-08-28,PT2H38M46S,D
VID_14653,1,14094.0,519.0,79.0,110.0,2016-08-04,PT2H19M2S,D
VID_8568,2,43094.0,161.0,8.0,25.0,2016-10-28,PT1M22S,D
VID_8680,19,331.0,0.0,0.0,0.0,2016-08-09,PT1M43S,D
VID_3191,13,525588.0,653.0,201.0,126.0,2013-10-09,PT41M55S,D
VID_9634,2,676.0,0.0,0.0,0.0,2016-10-15,PT16S,D
VID_12660,1,48455.0,324.0,27.0,91.0,2016-09-13,PT21M33S,D
VID_23598,1,20180.0,65.0,10.0,11.0,2015-06-05,PT4M14S,H
VID_9164,3,5881.0,49.0,0.0,2.0,2016-06-21,PT2M46S,D
VID_22549,3,17551.0,34.0,4.0,2.0,2014-04-23,PT1M45S,G
VID_15447,1,66133.0,56.0,22.0,8.0,2012-06-18,PT1H47M31S,E
VID_3082,12,75961.0,235.0,13.0,39.0,2013-05-31,PT2M37S,C
VID_2575,1,2799.0,14.0,1.0,4.0,2016-07-29,PT5M3S,C
VID_13356,1,1827.0,9.0,1.0,1.0,2016-01-26,PT8M9S,D
VID_6679,16,1289645.0,551.0,241.0,74.0,2012-07-25,PT4M32S,D
VID_7999,1,8537.0,7.0,3.0,0.0,2016-08-31,PT2M14S,D
VID_11726,1,1834.0,3.0,2.0,0.0,2014-05-30,PT2H9M26S,D
VID_19073,1,612.0,22.0,0.0,2.0,2016-08-28,PT3M18S,F
VID_10106,7,1404396.0,1213.0,399.0,196.0,2016-06-13,PT2M42S,D
VID_12113,1,542684.0,4772.0,1791.0,1888.0,2016-09-29,PT6M34S,D
VID_17022,1,18897.0,7.0,12.0,2.0,2014-11-27,PT2H19M37S,E
VID_19233,3,8711987.0,23625.0,2158.0,917.0,2016-11-06,PT5M8S,G
VID_518,2,107665.0,1177.0,49.0,178.0,2014-01-22,PT11M6S,A
VID_14130,1,70345.0,500.0,10.0,43.0,2016-01-15,PT4M15S,D
VID_19518,2,50416.0,134.0,23.0,7.0,2012-10-17,PT29M36S,G
VID_23397,1,510277.0,2584.0,128.0,83.0,2015-03-19,PT7M33S,H
VID_2098,127,1527.0,56.0,4.0,12.0,2016-09-11,PT1M25S,B
VID_23537,1,53726.0,59.0,27.0,7.0,2015-08-01,PT27M,H
VID_11498,1,39492.0,89.0,12.0,9.0,2014-12-07,PT1M36S,D
VID_11263,4,91446.0,1866.0,71.0,456.0,2016-12-16,PT7M23S,D
VID_14065,1,391236.0,5614.0,195.0,1394.0,2010-07-04,PT1M42S,D
VID_6406,8,2048150.0,6741.0,573.0,218.0,2014-03-10,PT8M52S,D
VID_3626,1,373808.0,618.0,44.0,12.0,2015-03-28,PT3M49S,D
VID_10250,3,440.0,1.0,0.0,0.0,2016-07-25,PT31S,D
VID_15771,29,1802661.0,1187.0,313.0,158.0,2011-02-21,PT2H23M4S,E
VID_20182,1,50734.0,235.0,14.0,15.0,2014-04-18,PT4M32S,G
VID_9802,28686,32053.0,68.0,0.0,1.0,2015-10-30,PT2M42S,D
VID_23285,1,53943.0,72.0,30.0,68.0,2012-07-11,PT1H27M21S,H
VID_1687,1,670869.0,3225.0,84.0,508.0,2016-07-05,PT5M48S,B
VID_5847,3,1374106.0,5128.0,341.0,958.0,2015-12-27,PT4M46S,D
VID_20417,1,122677.0,483.0,14.0,45.0,2012-09-20,PT4M50S,G
VID_15162,2,97424.0,405.0,24.0,118.0,2016-07-20,PT6M17S,E
VID_6171,2,170935.0,346.0,18.0,13.0,2012-09-01,PT4M53S,D
VID_9275,1,11579.0,16.0,2.0,1.0,2013-08-21,PT19M3S,D
VID_21961,8,211367.0,463.0,12.0,46.0,2005-12-13,PT1M11S,G
VID_4796,1,13620.0,18.0,1.0,0.0,2013-12-16,PT10M54S,D
VID_23373,1,400559.0,957.0,73.0,264.0,2016-10-01,PT7M1S,H
VID_9994,2,402705.0,407.0,39.0,35.0,2016-01-30,PT2M39S,D
VID_3740,3,244889.0,401.0,121.0,31.0,2016-07-16,PT1M25S,D
VID_10471,2,389749.0,924.0,179.0,1101.0,2016-03-13,PT10M11S,D
VID_15784,33,3935165.0,2568.0,851.0,240.0,2011-12-26,PT2H30M23S,E
VID_7513,1,11713.0,258.0,4.0,182.0,2013-11-03,PT4M10S,D
VID_8549,9,63609.0,59.0,8.0,6.0,2016-04-05,PT4M59S,D
VID_8542,1,554.0,2.0,0.0,0.0,2017-01-28,PT10M2S,D
VID_5587,2,1280012.0,471.0,487.0,21.0,2016-04-11,PT3M,D
VID_3234,1,94561.0,100.0,37.0,39.0,2014-01-13,PT42M56S,D
VID_22141,1,817405.0,4773.0,66.0,452.0,2011-10-24,PT3M29S,G
VID_2155,1,529448.0,3690.0,126.0,195.0,2012-08-09,PT2M54S,C
VID_9892,3891,34986.0,31.0,8.0,1.0,2015-05-15,PT6M15S,D
VID_20297,1,13801.0,73.0,1.0,18.0,2016-08-14,PT3M51S,G
VID_16373,2,910.0,5.0,0.0,0.0,2015-10-15,PT3M50S,E
VID_22937,2,2852.0,93.0,8.0,12.0,2016-01-17,PT4M1S,G
VID_22129,11,1212994.0,15876.0,159.0,474.0,2016-02-24,PT3M28S,G
VID_8191,2,990890.0,883.0,159.0,76.0,2016-08-05,PT2H13M2S,D
VID_4724,3,276674.0,1640.0,41.0,137.0,2013-06-04,PT9M47S,D
VID_17780,2,85301.0,738.0,21.0,86.0,2014-12-03,PT3M46S,F
VID_22049,14,410557.0,2065.0,30.0,511.0,2010-10-24,PT2M56S,G
VID_22118,1,12009.0,171.0,12.0,5.0,2016-08-11,PT38M1S,G
VID_11728,1,19597.0,25.0,4.0,3.0,2014-05-30,PT2H22M43S,D
VID_18183,162,158866.0,1341.0,285.0,368.0,2015-12-21,PT4M37S,F
VID_3619,1,301378.0,445.0,97.0,39.0,2015-10-14,PT3M45S,D
VID_20380,1,31916.0,481.0,2.0,12.0,2016-11-06,PT5M56S,G
VID_21871,2,335182.0,3578.0,166.0,379.0,2016-08-24,PT6M,G
VID_19163,1,144904.0,124.0,18.0,9.0,2013-01-10,PT4M49S,G
VID_14425,34,1038224.0,1953.0,235.0,119.0,2016-09-11,PT1M38S,D
VID_655,2,112429.0,410.0,15.0,115.0,2015-03-01,PT22M51S,B
VID_20197,1,1955.0,8.0,1.0,2.0,2013-12-24,PT12M41S,G
VID_4683,18,272564.0,534.0,50.0,53.0,2013-07-31,PT23M20S,D
VID_4007,2,26758.0,34.0,7.0,19.0,2013-09-10,PT41M11S,D
VID_21084,7,32669.0,291.0,3.0,17.0,2015-04-20,PT3M43S,G
VID_77,3940,15742.0,313.0,56.0,83.0,2015-03-16,PT7M26S,A
VID_16447,2,14305.0,68.0,34.0,0.0,2016-04-01,PT31S,E
VID_20694,1,45265.0,641.0,9.0,116.0,2012-11-04,PT3M59S,G
VID_21801,1,518005.0,19720.0,703.0,1492.0,2016-06-26,PT3M33S,G
VID_4917,13,2461671.0,2301.0,393.0,97.0,2014-11-21,PT14M24S,D
VID_46,1,198364.0,317.0,28.0,85.0,2016-01-13,PT1M37S,A
VID_22963,2,335387.0,813.0,64.0,59.0,2016-03-24,PT4M4S,G
VID_8329,2,26448.0,14.0,3.0,2.0,2014-04-23,PT25M23S,D
VID_5165,4,1358711.0,1486.0,288.0,413.0,2012-03-07,PT2M31S,D
VID_20699,1,9810.0,125.0,12.0,36.0,2012-12-15,PT7M29S,G
VID_11626,2,166103.0,838.0,30.0,49.0,2016-08-12,PT5M23S,D
VID_7101,1,56232.0,503.0,9.0,68.0,2014-12-26,PT21M2S,D
VID_12186,1,19485.0,309.0,5.0,59.0,2016-07-21,PT38M4S,D
VID_10482,1699,1560195.0,3013.0,712.0,3722.0,2016-03-18,PT8M1S,D
VID_7248,1,248680.0,331.0,34.0,11.0,2013-07-01,PT7M48S,D
VID_19705,1,1495615.0,790.0,255.0,225.0,2013-03-12,PT1H19M5S,G
VID_19313,1,37094.0,200.0,18.0,21.0,2013-07-08,PT1H4M,G
VID_19354,2,195974.0,765.0,54.0,33.0,2015-05-18,PT1H10M18S,G
VID_17336,6,157146.0,1115.0,53.0,401.0,2012-02-08,PT16M59S,E
VID_16852,5,153668.0,302.0,15.0,126.0,2011-06-17,PT11M3S,E
VID_5361,5,135437.0,165.0,22.0,14.0,2012-11-20,PT2M19S,D
VID_2753,2,31023.0,170.0,16.0,18.0,2015-06-27,PT17M25S,C
VID_10053,22,1055187.0,523.0,248.0,64.0,2016-05-19,PT3M45S,D
VID_3627,1,9978.0,24.0,1.0,4.0,2013-12-21,PT42M21S,D
VID_5164,2,914872.0,649.0,40.0,28.0,2012-04-18,PT1M11S,D
VID_22065,20,572685.0,2896.0,50.0,868.0,2010-10-24,PT3M4S,G
VID_5375,44,262979.0,733.0,26.0,105.0,2016-03-16,PT3M54S,D
VID_10470,3,161765.0,133.0,34.0,30.0,2016-03-10,PT3M56S,D
VID_11036,1,3325705.0,17143.0,1110.0,876.0,2012-12-05,PT7M38S,D
VID_7419,2,13854.0,245.0,5.0,104.0,2014-10-10,PT5M50S,D
VID_433,20947,25099.0,142.0,33.0,12.0,2017-03-27,PT8M13S,A
VID_4404,1,28460.0,25.0,7.0,1.0,2014-02-05,PT1H54M22S,D
VID_14445,1,29441.0,37.0,13.0,6.0,2013-01-11,PT3M54S,D
VID_16587,1,205668.0,325.0,21.0,44.0,2011-10-03,PT31S,E
VID_22567,8,1369397.0,4906.0,139.0,181.0,2014-10-18,PT3M26S,G
VID_19239,4,22737.0,20.0,2.0,1.0,2012-11-08,PT2M3S,G
VID_18569,1,23682.0,74.0,11.0,23.0,2013-10-08,PT1M15S,F
VID_6563,7,558436.0,2178.0,331.0,12116.0,2016-06-24,PT10M1S,D
VID_429,9348,23514.0,67.0,10.0,2.0,2015-01-16,PT6M3S,A
VID_10611,1,96239.0,413.0,211.0,466.0,2016-09-02,PT6M27S,D
VID_20242,1,31362.0,87.0,6.0,11.0,2013-07-21,PT20M38S,G
VID_9649,2,688128.0,1332.0,250.0,24.0,2011-11-23,PT6M26S,D
VID_23439,3,608125.0,3856.0,370.0,322.0,2015-04-29,PT27M31S,H
VID_10351,5,195389.0,440.0,36.0,70.0,2016-09-04,PT38M51S,D
VID_22349,1,9444.0,142.0,3.0,10.0,2016-08-29,PT3M1S,G
VID_12217,1,17086.0,225.0,2.0,19.0,2016-07-26,PT4M,D
VID_17915,1,374662.0,3215.0,289.0,2083.0,2015-07-23,PT3M9S,F
VID_4014,2,176466.0,143.0,14.0,0.0,2012-03-07,PT5M13S,D
VID_5372,1,25104.0,35.0,6.0,1.0,2014-01-08,PT1M13S,D
VID_15688,1,1149.0,0.0,0.0,0.0,2013-06-14,PT12M14S,E
VID_12573,1,226012.0,1533.0,36.0,61.0,2016-03-02,PT3M26S,D
VID_18147,2,441756.0,11174.0,362.0,998.0,2016-08-12,PT12M38S,F
VID_1996,1,2797.0,2.0,0.0,0.0,2013-09-27,PT2M9S,B
VID_20069,1,18635.0,101.0,3.0,4.0,2016-02-14,PT7M35S,G
VID_16278,6,2026.0,3.0,1.0,0.0,2016-04-07,PT16S,E
VID_18334,177928,317998.0,1122.0,22.0,98.0,2016-12-15,PT4M53S,F
VID_16693,21,62582.0,63.0,33.0,5.0,2016-05-01,PT25M45S,E
VID_14340,1,9541927.0,18543.0,8715.0,7483.0,2008-12-18,PT1M4S,D
VID_11136,1,98625.0,1313.0,20.0,272.0,2016-09-13,PT10M33S,D
VID_21112,1,215328.0,324.0,60.0,73.0,2015-06-15,PT58M46S,G
VID_883,5949,9180.0,24.0,11.0,3.0,2015-11-13,PT6M36S,B
VID_21129,2,2497875.0,2568.0,919.0,414.0,2014-03-12,PT2H54M57S,G
VID_23688,1,913285.0,194.0,157.0,30.0,2016-07-23,PT3M51S,H
VID_11658,2,1246553.0,827.0,160.0,51.0,2016-05-13,PT3M3S,D
VID_8393,2,110732.0,164.0,41.0,10.0,2015-08-01,PT2H20M33S,D
VID_23478,383,68491.0,833.0,29.0,137.0,2016-05-04,PT3M43S,H
VID_21650,673,8625.0,59.0,0.0,3.0,2016-08-22,PT4M32S,G
VID_8167,10,1010118.0,1122.0,263.0,106.0,2014-12-30,PT2H22M6S,D
VID_10540,2,621186.0,454.0,107.0,18.0,2015-06-13,PT1M6S,D
VID_21440,86,1429687.0,6148.0,118.0,506.0,2010-10-30,PT5M51S,G
VID_18862,2,117709.0,1446.0,29.0,100.0,2016-07-22,PT3M16S,F
VID_7736,3,6129.0,365.0,3.0,7.0,2016-10-12,PT3M27S,D
VID_14624,1,202936.0,218.0,81.0,35.0,2016-09-05,PT1H23M39S,D
VID_5633,1,337957.0,181.0,29.0,4.0,2013-04-17,PT4M14S,D
VID_17884,178,2093518.0,2401.0,449.0,389.0,2012-10-09,PT4M29S,F
VID_8676,2,370.0,0.0,0.0,0.0,2016-08-03,PT58S,D
VID_1458,9,5250924.0,26528.0,693.0,5588.0,2016-04-20,PT8M,B
VID_14923,1,154508.0,1734.0,34.0,507.0,2013-09-07,PT29M28S,D
VID_16196,1,27659.0,52.0,5.0,0.0,2015-06-18,PT1H47M36S,E
VID_18146,3,140485.0,7164.0,30.0,795.0,2016-08-15,PT19M16S,F
VID_22046,15,174462.0,680.0,14.0,399.0,2010-10-24,PT6M,G
VID_2293,1,775.0,8.0,1.0,2.0,2015-08-10,PT8M53S,C
VID_18377,2,608078.0,7760.0,140.0,483.0,2016-09-11,PT8M43S,F
VID_14231,1,115817.0,496.0,73.0,32.0,2016-09-02,PT6H16M5S,D
VID_10726,1,135.0,1.0,0.0,0.0,2013-02-12,PT27S,D
VID_22783,13,4130948.0,9807.0,314.0,283.0,2016-02-11,PT3M49S,G
VID_13387,1,80513.0,148.0,9.0,103.0,2006-11-11,PT2M51S,D
VID_23218,1,22255.0,73.0,8.0,3.0,2014-09-13,PT53M25S,H
VID_17449,1,31802.0,135.0,19.0,26.0,2013-10-04,PT28M24S,E
VID_11960,44,138014.0,740.0,28.0,14.0,2015-01-06,PT9M29S,D
VID_5171,3,1090607.0,9102.0,424.0,1200.0,2016-03-20,PT2M28S,D
VID_19733,2,9970.0,18.0,5.0,1.0,2013-01-07,PT5M50S,G
